lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-70443,2026-06-16 21:41:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-78022,2026-06-15 19:49:00,PKF,,,,Lead,
L-76890,2026-07-16 14:47:00,AUR,,,,MQL,
L-71040,2026-07-30 15:04:00,AUR,,,,MQL,
L-75702,2026-05-26 19:20:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72325,2026-07-03 12:28:00,AUR,,,,Lead,
L-82326,2026-07-23 19:32:00,PKF,google,paid_social,(not set),Lead,
L-81225,2026-05-21 13:16:00,NMB,,,,Lead,
L-73180,2026-06-17 16:14:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-81980,2026-06-22 10:35:00,PKF,google,paid_social,(not set),Lead,
L-72942,2026-06-04 21:24:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-73227,2026-06-21 18:02:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-78621,2026-07-24 09:28:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-72904,2026-05-29 10:17:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-75096,2026-06-27 14:50:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70801,2026-07-13 16:26:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-76411,2026-05-15 14:07:00,AUR,,,,Lead,
L-76292,2026-07-31 12:43:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74541,2026-05-10 22:09:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-81805,2026-06-05 18:06:00,NMB,google,paid_social,(not set),MQL,
L-74811,2026-06-04 16:23:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71789,2026-07-03 08:55:00,AUR,,,,Lead,
L-79015,2026-07-17 10:49:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-82368,2026-07-27 17:11:00,PKF,google,paid_social,(not set),SQL,
L-81633,2026-05-22 15:37:00,AUR,google,paid_social,(not set),MQL,
L-70737,2026-07-08 09:26:00,AUR,,,,Lead,
L-76007,2026-07-02 08:19:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-75423,2026-07-26 14:47:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-71840,2026-07-08 10:47:00,AUR,,,,Lead,
L-76108,2026-07-12 10:58:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77472,2026-05-08 19:01:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-76301,2026-05-03 22:52:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-79744,2026-07-19 17:14:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81890,2026-06-14 20:59:00,AUR,,,,Lead,
L-77482,2026-05-10 14:54:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-72921,2026-06-02 20:59:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-77163,2026-06-05 09:51:00,AUR,,,,Lead,
L-77342,2026-07-22 19:35:00,AUR,,,,Lead,
L-79081,2026-07-28 17:52:00,PKF,google,cpc,PKF_US_Display_Legacy,Lead,
L-76554,2026-06-04 21:07:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-79357,2026-06-05 21:29:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-71012,2026-07-28 22:38:00,AUR,,,,Lead,
L-70607,2026-06-29 19:37:00,AUR,,,,Lead,
L-70294,2026-06-01 09:50:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-73158,2026-06-17 22:57:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-82154,2026-07-07 17:28:00,PKF,google,paid_social,(not set),SQL,
L-70064,2026-05-09 14:41:00,AUR,,,,MQL,
L-77687,2026-05-24 19:54:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-80429,2026-07-15 20:49:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-72168,2026-05-18 22:52:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,MQL,
L-72944,2026-06-04 20:45:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-81077,2026-07-18 15:27:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-74976,2026-06-17 11:06:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-80510,2026-05-05 19:56:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,SQL,
L-70298,2026-05-31 21:16:00,AUR,,,,Lead,
L-73304,2026-06-25 18:22:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-77734,2026-05-27 08:04:00,PKF,,,,Closed Won,1900
L-80100,2026-05-25 21:30:00,PKF,google,cpc,PKF_US_Video_Test_C,SQL,
L-75567,2026-05-11 08:17:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-80670,2026-05-26 10:17:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-80994,2026-07-08 16:41:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-81368,2026-07-22 21:06:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-77418,2026-05-06 22:08:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75176,2026-07-05 14:11:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75969,2026-06-26 08:16:00,NMB,,,,MQL,
L-81712,2026-05-29 07:25:00,AUR,google,paid_social,(not set),Lead,
L-70107,2026-05-14 21:00:00,AUR,,,,MQL,
L-74469,2026-05-03 21:45:00,NMB,,,,MQL,
L-71292,2026-05-19 13:13:00,AUR,,,,MQL,
L-73156,2026-06-17 21:16:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-80840,2026-06-17 18:16:00,PKF,,,,SQL,
L-70429,2026-06-13 21:38:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,SQL,
L-72134,2026-05-06 20:09:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-81834,2026-06-09 21:38:00,PKF,google,paid_social,(not set),MQL,
L-72573,2026-05-08 15:52:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-78858,2026-06-05 11:52:00,PKF,google,cpc,pkf|nonbrand|search|may26,Closed Won,2400
L-73397,2026-07-01 16:59:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,SQL,
L-74110,2026-06-06 16:30:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-72120,2026-05-02 14:20:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-73021,2026-06-07 14:29:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-77646,2026-05-21 21:18:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78046,2026-06-18 11:57:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75424,2026-07-27 13:53:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-73622,2026-07-15 21:31:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-71353,2026-05-26 14:54:00,AUR,,,,Lead,
L-75850,2026-06-11 19:05:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70251,2026-05-27 12:22:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72307,2026-06-25 10:28:00,AUR,,,,MQL,
L-81185,2026-05-08 16:26:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-78999,2026-07-14 19:46:00,PKF,,,,MQL,
L-73758,2026-07-23 16:57:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-79759,2026-07-21 09:54:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-82167,2026-07-08 11:00:00,PKF,google,paid_social,(not set),Lead,
L-81795,2026-06-04 17:57:00,NMB,google,paid_social,(not set),Lead,
L-77185,2026-06-13 14:48:00,AUR,,,,Lead,
L-72106,2026-07-31 17:05:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-80701,2026-05-29 09:16:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-72218,2026-05-31 20:23:00,AUR,,,,Lead,
L-81308,2026-07-02 11:48:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-76049,2026-07-06 19:22:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74989,2026-06-18 17:14:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-78984,2026-07-10 21:39:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-72447,2026-05-02 11:53:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-70917,2026-07-21 20:21:00,AUR,,,,Lead,
L-75419,2026-07-25 19:53:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-80862,2026-06-23 17:11:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Closed Won,5200
L-78609,2026-07-25 14:37:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-70875,2026-07-19 13:51:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-82043,2026-06-27 08:15:00,NMB,google,paid_social,(not set),Closed Won,1900
L-76316,2026-05-05 21:13:00,AUR,,,,Lead,
L-74416,2026-07-22 10:35:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-79061,2026-07-27 13:33:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-70964,2026-07-23 14:35:00,AUR,,,,Lead,
L-70863,2026-07-18 11:50:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81304,2026-06-27 11:35:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-74884,2026-06-08 08:38:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-80396,2026-07-09 17:53:00,AUR,,,,Lead,
L-72078,2026-07-28 12:16:00,AUR,,,,Lead,
L-72569,2026-05-09 19:27:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-82217,2026-07-14 09:28:00,AUR,google,paid_social,(not set),Closed Won,8800
L-79923,2026-05-27 08:06:00,NMB,google,cpc,NMB_US_PMax_2026Q2,MQL,
L-82191,2026-07-10 10:09:00,NMB,google,paid_social,(not set),Lead,
L-79895,2026-05-14 17:25:00,NMB,Google Ads,cpc,NMB_US_PMax_2026Q2,Lead,
L-80000,2026-07-04 18:35:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-79693,2026-07-14 13:11:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-80912,2026-06-29 17:13:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-79953,2026-06-11 18:58:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-74180,2026-06-20 19:22:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-81867,2026-06-11 13:29:00,NMB,google,paid_social,(not set),Lead,
L-74921,2026-06-12 20:15:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-80493,2026-05-01 15:12:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-82048,2026-06-28 17:45:00,PKF,google,paid_social,(not set),Lead,
L-81645,2026-05-23 07:59:00,PKF,google,paid_social,(not set),Lead,
L-81925,2026-06-17 09:34:00,PKF,google,paid_social,(not set),Lead,
L-79078,2026-05-10 08:22:00,PKF,google,cpc,PKF_US_Display_Legacy,SQL,
L-70360,2026-06-09 14:57:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-76107,2026-07-13 16:58:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72723,2026-05-18 08:31:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-70189,2026-05-23 20:23:00,AUR,,,,SQL,
L-72802,2026-05-23 19:51:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-71128,2026-05-08 21:21:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Closed Won,2400
L-82212,2026-07-13 15:19:00,PKF,google,paid_social,(not set),Lead,
L-75047,2026-06-24 18:33:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-81004,2026-07-10 16:41:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-76815,2026-07-07 11:07:00,AUR,,,,Lead,
L-71303,2026-05-19 19:59:00,AUR,,,,Lead,
L-82120,2026-07-05 08:50:00,AUR,google,paid_social,(not set),Lead,
L-81681,2026-05-27 23:52:00,AUR,,,,Lead,
L-79398,2026-06-09 16:56:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-78133,2026-06-22 17:37:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-80834,2026-06-17 14:34:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-79660,2026-07-09 09:00:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76696,2026-06-23 16:51:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-73460,2026-07-05 20:25:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76412,2026-05-16 14:35:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-77369,2026-07-29 22:47:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-79904,2026-05-20 11:28:00,NMB,,,,SQL,
L-75863,2026-06-15 15:58:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-76904,2026-07-18 09:55:00,AUR,,,,Lead,
L-76937,2026-07-24 14:15:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-76546,2026-06-03 13:59:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-81341,2026-07-15 22:53:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-78302,2026-07-04 18:32:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-72116,2026-07-30 15:15:00,AUR,,,,Lead,
L-72448,2026-05-02 11:03:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-76399,2026-05-15 18:44:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-78330,2026-07-08 19:46:00,PKF,,,,Lead,
L-70261,2026-05-28 09:08:00,AUR,,,,MQL,
L-75839,2026-06-09 19:55:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70267,2026-05-29 22:06:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-81506,2026-05-11 17:59:00,NMB,google,paid_social,(not set),MQL,
L-79805,2026-07-24 20:01:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-78729,2026-05-07 20:27:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,SQL,
L-71679,2026-06-23 13:10:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70594,2026-06-27 18:38:00,AUR,,,,Lead,
L-74822,2026-06-03 11:46:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70966,2026-07-23 17:41:00,AUR,,,,Lead,
L-80078,2026-06-10 15:47:00,AUR,,,,MQL,
L-77975,2026-06-13 19:41:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-73923,2026-05-10 08:52:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73712,2026-07-21 14:39:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-70343,2026-06-07 14:49:00,AUR,,,,Closed Won,5200
L-74597,2026-05-13 16:42:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-75074,2026-06-25 16:21:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71234,2026-05-14 15:48:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70234,2026-05-26 13:10:00,AUR,,,,Lead,
L-74003,2026-05-21 19:57:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-73575,2026-07-12 13:24:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-72166,2026-05-17 10:29:00,AUR,,,,Lead,
L-77994,2026-06-15 13:59:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-82015,2026-06-25 13:46:00,PKF,google,paid_social,(not set),Lead,
L-71254,2026-05-17 21:44:00,AUR,,,,Lead,
L-70961,2026-07-25 09:48:00,AUR,,,,MQL,
L-71866,2026-07-08 18:11:00,AUR,,,,Lead,
L-81747,2026-06-01 12:39:00,PKF,,,,MQL,
L-81870,2026-06-12 12:34:00,AUR,google,paid_social,(not set),MQL,
L-77328,2026-07-17 18:41:00,AUR,,,,MQL,
L-74068,2026-06-01 11:59:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73119,2026-06-13 18:16:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-73171,2026-06-19 20:16:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-71967,2026-07-17 15:43:00,AUR,,,,MQL,
L-79281,2026-05-26 11:59:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-73988,2026-05-19 12:09:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-79863,2026-07-30 20:01:00,NMB,,,,Lead,
L-74932,2026-06-14 20:53:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75909,2026-06-22 16:09:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70757,2026-07-08 18:14:00,AUR,,,,Lead,
L-78700,2026-07-31 17:52:00,PKF,,,,Lead,
L-76664,2026-06-21 14:17:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-76628,2026-06-14 18:28:00,AUR,,,,MQL,
L-71656,2026-06-21 10:20:00,AUR,,,,Lead,
L-81962,2026-06-20 15:16:00,NMB,google,paid_social,(not set),Lead,
L-78182,2026-06-25 11:42:00,PKF,,,,MQL,
L-82303,2026-07-21 11:43:00,PKF,google,paid_social,(not set),MQL,
L-77446,2026-05-07 12:27:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80709,2026-06-01 19:25:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-74437,2026-07-27 14:00:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-80647,2026-05-23 14:26:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-70639,2026-07-02 11:57:00,AUR,,,,Lead,
L-76882,2026-07-15 17:47:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-79048,2026-07-24 08:48:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,SQL,
L-72792,2026-05-23 21:13:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-73107,2026-06-14 18:33:00,PKF,,,,Lead,
L-75764,2026-06-02 20:46:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-80587,2026-05-16 13:16:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-79102,2026-05-06 12:25:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-82164,2026-07-08 20:46:00,PKF,google,paid_social,(not set),Lead,
L-77259,2026-06-30 13:46:00,AUR,,,,SQL,
L-72482,2026-05-04 14:17:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-70732,2026-07-07 09:53:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74107,2026-06-06 16:46:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-75886,2026-06-16 13:00:00,NMB,,,,MQL,
L-75908,2026-06-20 08:19:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-73542,2026-07-10 15:13:00,PKF,,,,Lead,
L-73421,2026-07-01 19:14:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-76528,2026-05-30 16:22:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-77402,2026-05-04 17:37:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-82104,2026-07-03 23:10:00,PKF,google,paid_social,(not set),SQL,
L-72726,2026-05-20 13:25:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-70193,2026-05-22 16:44:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-77761,2026-05-29 11:27:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75553,2026-05-07 11:38:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81916,2026-06-16 18:23:00,PKF,google,paid_social,(not set),Closed Won,5200
L-75684,2026-05-24 16:36:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74034,2026-05-25 13:09:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Closed Won,2400
L-81613,2026-05-20 14:13:00,PKF,google,paid_social,(not set),Closed Won,3600
L-71414,2026-05-30 13:52:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74099,2026-06-04 15:05:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78534,2026-07-21 22:08:00,PKF,,,,MQL,
L-75719,2026-05-27 08:24:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-76403,2026-05-14 11:54:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-78927,2026-06-24 08:48:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-76401,2026-05-14 11:57:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-77643,2026-05-22 12:55:00,PKF,,,,SQL,
L-81550,2026-05-15 23:59:00,AUR,google,paid_social,(not set),Lead,
L-71856,2026-07-07 14:28:00,AUR,,,,MQL,
L-70826,2026-07-15 09:33:00,AUR,,,,Lead,
L-73483,2026-07-06 22:04:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78292,2026-07-04 09:43:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81034,2026-07-15 21:47:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-75181,2026-07-07 20:23:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-74040,2026-05-26 08:35:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-79469,2026-06-18 16:40:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76006,2026-07-02 12:03:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78721,2026-05-05 14:32:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-75668,2026-05-21 10:23:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-80257,2026-06-08 08:43:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-74284,2026-07-04 14:34:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-72340,2026-07-07 22:31:00,AUR,,,,Lead,
L-73697,2026-07-19 18:34:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-78060,2026-06-18 19:20:00,PKF,,,,Lead,
L-74942,2026-06-15 11:09:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81395,2026-05-01 08:40:00,PKF,google,paid_social,(not set),MQL,
L-75191,2026-07-08 16:11:00,NMB,,,,Lead,
L-76206,2026-07-22 21:53:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-76490,2026-05-25 10:04:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-78631,2026-07-26 22:34:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75376,2026-07-24 11:19:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71248,2026-05-15 12:45:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-79700,2026-07-14 11:38:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-72733,2026-05-19 20:59:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-73877,2026-05-06 10:20:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-79788,2026-07-23 15:52:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-75557,2026-05-08 12:37:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-79110,2026-05-05 10:00:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-73582,2026-07-13 12:26:00,PKF,,,,Lead,
L-75118,2026-06-30 10:11:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-72213,2026-05-28 14:15:00,AUR,,,,MQL,
L-71493,2026-06-04 19:26:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-79612,2026-07-06 19:07:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,2400
L-73206,2026-06-20 16:50:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-74269,2026-07-02 20:31:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-81761,2026-06-02 16:36:00,PKF,google,paid_social,(not set),SQL,
L-81806,2026-06-06 19:26:00,AUR,,,,MQL,
L-79189,2026-05-16 09:45:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-70159,2026-05-19 11:41:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-78562,2026-07-21 17:40:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-81926,2026-06-17 10:29:00,PKF,google,paid_social,(not set),MQL,
